ID,Title,Author,Theme,Difficulty,ClearRate,Stars,PlayersPlayed,Clears,RoundsPlayed,Flag,Tag,Link
F536-0000-03E1-26CE,4 Spooky midairs ← →,Km-time,sbu,Expert,0.78%,21,39,5,637,NL,---,https://supermariomakerbookmark.nintendo.net/courses/F536-0000-03E1-26CE
EDAC-0000-03D0-54ED,●Rei●,CN.MS,sbu,Super Expert,0.92%,38,81,24,2605,US,---,https://supermariomakerbookmark.nintendo.net/courses/EDAC-0000-03D0-54ED
408B-0000-03E8-82A5,マルマル・ガリガリ王　決定戦　2nd,*すぎ*,sbu,Super Expert,2.47%,17,31,6,243,JP,---,https://supermariomakerbookmark.nintendo.net/courses/408B-0000-03E8-82A5
FC08-0000-03E9-CB9F,Revolver,Gheb,sbu,Expert,1.63%,48,100,49,2998,AT,---,https://supermariomakerbookmark.nintendo.net/courses/FC08-0000-03E9-CB9F
CF54-0000-03E1-DD18,ブロスDEｼﾞﾀﾊﾞﾀ　ブロスだからって嫌わないでよね(^.^),てるぼうず♪,sbu,Expert,4.50%,22,61,37,822,JP,---,https://supermariomakerbookmark.nintendo.net/courses/CF54-0000-03E1-DD18
9BA0-0000-03E3-D044,Normal100 Mario Challenge NORMAL,Bullet,sbu,Easy,44.16%,31,56,34,77,US,---,https://supermariomakerbookmark.nintendo.net/courses/9BA0-0000-03E3-D044
2C15-0000-03E5-0553,Bumpoactivity,RecycleBin,sbu,Super Expert,0.25%,9,16,3,1201,CA,---,https://supermariomakerbookmark.nintendo.net/courses/2C15-0000-03E5-0553
B1BF-0000-03CF-072C,haPPy new year ”2 0 1 9”,メタチナ,sbu,Expert,0.00%,23,45,0,444,JP,---,https://supermariomakerbookmark.nintendo.net/courses/B1BF-0000-03CF-072C
A030-0000-03EC-61D1,お化け屋敷でもサクッと爽快に♪ SPEED RUN!!【90秒】,じいちゃん【Zだん】,sbu,Expert,5.59%,28,56,21,376,JP,---,https://supermariomakerbookmark.nintendo.net/courses/A030-0000-03EC-61D1
ECC1-0000-03E3-3D23,BOTW HYRULE CASTLE OUTSIDE∞MUSIC,CORE18 |∞,sb,Easy,52.48%,54,74,53,101,AU,---,https://supermariomakerbookmark.nintendo.net/courses/ECC1-0000-03E3-3D23
DC7A-0000-03E9-A5D8,bateau♡Babsy♡,Thierry,sb,Easy,31.03%,50,70,36,116,FR,---,https://supermariomakerbookmark.nintendo.net/courses/DC7A-0000-03E9-A5D8
A375-0000-03E9-EA7A,Ross will die,Riondrius,sbu,Expert,3.00%,31,43,24,799,US,---,https://supermariomakerbookmark.nintendo.net/courses/A375-0000-03E9-EA7A
3D8B-0000-03E6-7387,30sec Bowser precision challenge,rock lee,sbu,Expert,0.00%,10,14,0,79,CA,---,https://supermariomakerbookmark.nintendo.net/courses/3D8B-0000-03E6-7387
24FD-0000-03CD-62C8,2 Wrongs Don&#39;t Make A Right,Markymarc,sw,Easy,36.84%,25,35,21,57,US,---,https://supermariomakerbookmark.nintendo.net/courses/24FD-0000-03CD-62C8
C46A-0000-03BA-6C73,?,リアルミッキーマウス,sbu,Easy,57.14%,10,16,12,21,JP,---,https://supermariomakerbookmark.nintendo.net/courses/C46A-0000-03BA-6C73
28C9-0000-03E9-A731,Airship Attack,Lukas,sw,Expert,7.69%,12,19,8,104,DK,---,https://supermariomakerbookmark.nintendo.net/courses/28C9-0000-03E9-A731
7E71-0000-03E6-7DB5,Non-Lethal Land 2:Tower of Goom,Bethany,sw,Easy,58.33%,12,17,14,24,US,---,https://supermariomakerbookmark.nintendo.net/courses/7E71-0000-03E6-7DB5
065F-0000-03DE-84C7,Saviorself,Groove,sw,Super Expert,0.32%,28,46,11,3488,CA,---,https://supermariomakerbookmark.nintendo.net/courses/065F-0000-03DE-84C7
8548-0000-03E7-48CA,Ultra Star: ƒгоzеп τгаск (12IC),Loulou,sw,Expert,2.69%,51,82,30,1114,FR,---,https://supermariomakerbookmark.nintendo.net/courses/8548-0000-03E7-48CA
7723-0000-03C5-44E3,Going... Up?,semiblind,sw,Super Expert,1.29%,59,96,38,2937,US,---,https://supermariomakerbookmark.nintendo.net/courses/7723-0000-03C5-44E3
4FAB-0000-03EC-D141,One Bird Three Stones,Katz,sw,Expert,2.84%,54,83,62,2185,DE,---,https://supermariomakerbookmark.nintendo.net/courses/4FAB-0000-03EC-D141
EA4D-0000-03E9-54AA,甥っ子（8歳）が作ったコース4,ささ,sb,Easy,57.50%,36,74,69,120,JP,---,https://supermariomakerbookmark.nintendo.net/courses/EA4D-0000-03E9-54AA
0145-0000-03E8-9810,mi primer mid air xD,GaticoHB,sw,Normal,11.86%,18,135,125,1054,MX,---,https://supermariomakerbookmark.nintendo.net/courses/0145-0000-03E8-9810
ED0E-0000-03E8-24CD,Excited for SMM3!,Skip!,sb,Super Expert,1.46%,9,13,2,137,US,---,https://supermariomakerbookmark.nintendo.net/courses/ED0E-0000-03E8-24CD
D4DB-0000-03E8-7C4F,No Sufrirás (automatic),Rishar21,sb,Easy,73.33%,22,36,33,45,MX,---,https://supermariomakerbookmark.nintendo.net/courses/D4DB-0000-03E8-7C4F
CBE5-0000-03E4-6137,大好きな皆さんがいるから、まだマリメするー♪    時々ね・・,ピヨたろう,sb,Easy,58.18%,26,38,32,55,JP,---,https://supermariomakerbookmark.nintendo.net/courses/CBE5-0000-03E4-6137
AD6F-0000-03E8-7F80,ふぁーふぁ,ガガムラ,sw,Expert,5.83%,15,25,14,240,JP,---,https://supermariomakerbookmark.nintendo.net/courses/AD6F-0000-03E8-7F80
206E-0000-03E4-27BB,めっとに乗って、ドアに入るのことです♪　(90s),spw-02,sbu,Expert,8.02%,38,60,30,374,JP,---,https://supermariomakerbookmark.nintendo.net/courses/206E-0000-03E4-27BB
862A-0000-03DE-7C4A,Mario&#39;s Judgement [SNM],thomas,sw,Expert,1.61%,40,75,36,2232,NL,---,https://supermariomakerbookmark.nintendo.net/courses/862A-0000-03DE-7C4A
5736-0000-03D0-1CCC,Bishy needs no floor ,The Last,sw,Expert,0.78%,46,122,57,7320,SE,---,https://supermariomakerbookmark.nintendo.net/courses/5736-0000-03D0-1CCC
C68A-0000-03E6-08CC,  !  Automatic  !  Sky Action  !,Dean,sbu,Easy,41.45%,63,97,80,193,DE,---,https://supermariomakerbookmark.nintendo.net/courses/C68A-0000-03E6-08CC
2A0D-0000-03E7-D4A4,Bullet Box,Grimbro,sb,Super Expert,1.85%,8,12,5,270,CA,---,https://supermariomakerbookmark.nintendo.net/courses/2A0D-0000-03E7-D4A4
944A-0000-03E7-61BE,up the tower,Luke,sb,Expert,8.22%,28,44,24,292,CA,---,https://supermariomakerbookmark.nintendo.net/courses/944A-0000-03E7-61BE
CF52-0000-03E4-361C,Airship Beta,Matt S,sb3,Normal,9.64%,14,21,8,83,US,---,https://supermariomakerbookmark.nintendo.net/courses/CF52-0000-03E4-361C
6DAB-0000-03E3-C775,黒銀青茶赤白,さんぱつまる,sb,Super Expert,1.56%,18,28,9,576,JP,---,https://supermariomakerbookmark.nintendo.net/courses/6DAB-0000-03E3-C775
3628-0000-03E2-8E7D,クラウン大迷宮20 ,サブ　りょんりょん,sbu,Normal,30.30%,34,54,30,99,JP,---,https://supermariomakerbookmark.nintendo.net/courses/3628-0000-03E2-8E7D
0988-0000-03E0-2028,Spin while you still can...,Filletus,sbu,Expert,3.13%,12,21,12,384,CZ,---,https://supermariomakerbookmark.nintendo.net/courses/0988-0000-03E0-2028
848C-0000-03E5-6C87,平成最後に極ふつーなコースをどぞ♥　ばーばらVs大砲意地悪飛行船,ゆうくん,sb,Expert,6.15%,35,55,20,325,JP,---,https://supermariomakerbookmark.nintendo.net/courses/848C-0000-03E5-6C87
CC70-0000-03E5-F010,MARIO SHOOTING STARS,HellSabi,sb3,Normal,9.30%,23,36,20,215,IT,---,https://supermariomakerbookmark.nintendo.net/courses/CC70-0000-03E5-F010
B550-0000-03EA-F9CB,ボムヘイの似顔絵描いてみました♥　似てませんか?w,りょうたん♪,sb,Normal,38.89%,17,26,21,54,JP,---,https://supermariomakerbookmark.nintendo.net/courses/B550-0000-03EA-F9CB
D69E-0000-03E6-9178,Andross Defeated : Escape Venom!,crashbashr,sb,Expert,1.12%,34,61,18,1606,US,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/D69E-0000-03E6-9178
2401-0000-03DB-D3CF,A Flag&#39;s Highs and Lows,swivvvv,sbu,Expert,1.38%,34,55,3,217,US,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/2401-0000-03DB-D3CF
2261-0000-03DA-BA0D,I wore Sandals this Summer LOLjk,Zack,sb3,Super Expert,0.38%,15,25,5,1315,CA,---,https://supermariomakerbookmark.nintendo.net/courses/2261-0000-03DA-BA0D
1C58-0000-03EB-3ECB,歩き&amp;心がちょっと安らぐ演奏♪疲れてる方は是非♥,りょうたん♪,sb,Easy,70.00%,13,21,21,30,JP,---,https://supermariomakerbookmark.nintendo.net/courses/1C58-0000-03EB-3ECB
8A4E-0000-03E2-3725,Mega Ship,? Block,sb,Easy,42.86%,13,34,33,77,GB,---,https://supermariomakerbookmark.nintendo.net/courses/8A4E-0000-03E2-3725
A890-0000-03EC-03D9,Starway to Scarlet,Claudio,sb3,Super Expert,3.40%,11,18,7,206,DE,Thumbnail,https://supermariomakerbookmark.nintendo.net/courses/A890-0000-03EC-03D9
4773-0000-03DD-01A0,20-Second Airship (v.3),mathgrant,sw,Super Expert,0.66%,20,45,17,2588,US,---,https://supermariomakerbookmark.nintendo.net/courses/4773-0000-03DD-01A0
DBB7-0000-03AF-07C2,infinite cape-ability ,emizel,sw,Super Expert,1.16%,29,59,9,776,FR,Theme,https://supermariomakerbookmark.nintendo.net/courses/DBB7-0000-03AF-07C2
3B05-0000-03EB-FE75,The Airships    SPEEDRUN...70S,SMM2★Alan~,sbu,Expert,7.78%,9,14,7,90,FR,---,https://supermariomakerbookmark.nintendo.net/courses/3B05-0000-03EB-FE75
1C3F-0000-03EA-C54B,Ross will chill,Riondrius,sbu,Expert,3.20%,9,15,9,281,US,---,https://supermariomakerbookmark.nintendo.net/courses/1C3F-0000-03EA-C54B
ADAC-0000-03D0-836B,Meowrio:Slo-Moletion Lag Factory,W.W. Blind,sb,Easy,26.67%,43,70,32,120,US,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/ADAC-0000-03D0-836B
2154-0000-03E6-567F,団長にOKをもらったので、Zだん入団します!,ゆうくん,sw,Normal,27.78%,50,82,55,198,JP,---,https://supermariomakerbookmark.nintendo.net/courses/2154-0000-03E6-567F
C742-0000-03E7-20B0,A fun time with Wrigglers Mario,Newt82 ★2★,sb3,Normal,19.77%,32,53,34,172,US,---,https://supermariomakerbookmark.nintendo.net/courses/C742-0000-03E7-20B0
3FF0-0000-03EC-723B,Derelict Airship,romppu,sbu,Normal,17.31%,7,11,9,52,FI,---,https://supermariomakerbookmark.nintendo.net/courses/3FF0-0000-03EC-723B
B406-0000-03EC-3DCD,Thank You Very Much Wii U,Boris,sb,Super Expert,0.34%,7,15,2,584,MX,Traditional,https://supermariomakerbookmark.nintendo.net/courses/B406-0000-03EC-3DCD
5C50-0000-03EB-575A,手軽に遊べるスピードラン！！【4】SPEED RUN [S＝右],ランク=9999おく,sbu,Expert,10.17%,7,11,6,59,JP,---,https://supermariomakerbookmark.nintendo.net/courses/5C50-0000-03EB-575A
04FC-0000-03EB-3363,Jesury 2.0 #TJ,Morillon71,sw,Super Expert,1.34%,7,14,6,449,MX,---,https://supermariomakerbookmark.nintendo.net/courses/04FC-0000-03EB-3363
8774-0000-03E8-54B9,The Tower,Colo(u)r,sb,Super Expert,0.75%,21,40,12,1607,US,---,https://supermariomakerbookmark.nintendo.net/courses/8774-0000-03E8-54B9
2890-0000-03E8-513F,Escape Übershredder,Morpheus,sb3,Expert,2.62%,7,11,5,191,US,---,https://supermariomakerbookmark.nintendo.net/courses/2890-0000-03E8-513F
3793-0000-03E8-49AD,Bird Person,Burbrinz,sw,Super Expert,1.29%,7,13,4,311,GB,Traditional,https://supermariomakerbookmark.nintendo.net/courses/3793-0000-03E8-49AD
5C80-0000-03E7-CCD8,chess_wc,SR|Dan,sw,Expert,1.96%,14,42,25,1275,CA,---,https://supermariomakerbookmark.nintendo.net/courses/5C80-0000-03E7-CCD8
892D-0000-03DE-65AD,Airship Escape,nerdalert,sb3,Expert,4.17%,7,12,4,96,US,---,https://supermariomakerbookmark.nintendo.net/courses/892D-0000-03DE-65AD
426D-0000-03CD-D900,One Track Mind,W.W. Blind,sb,Expert,7.30%,28,48,17,233,US,---,https://supermariomakerbookmark.nintendo.net/courses/426D-0000-03CD-D900
AB48-0000-03E5-0210,W:1 HD Easy With Yoshi 1-4 Boss,Mythra◆,sbu,Expert,2.10%,40,64,14,668,FR,---,https://supermariomakerbookmark.nintendo.net/courses/AB48-0000-03E5-0210
0349-0000-03DB-398D,sa change,nathan,sb3,Expert,4.43%,26,45,12,271,BE,---,https://supermariomakerbookmark.nintendo.net/courses/0349-0000-03DB-398D
1851-0000-03E4-7797,Easy Extravaganza ,CRFraud,sw,Normal,12.93%,19,68,53,410,US,---,https://supermariomakerbookmark.nintendo.net/courses/1851-0000-03E4-7797
A46F-0000-03E7-3F9A,World 18-4 The Cloud,Jσsнυα,sw,Easy,50.00%,12,19,13,26,US,---,https://supermariomakerbookmark.nintendo.net/courses/A46F-0000-03E7-3F9A
64E4-0000-03DC-6028,第8世代　真サクラ　　VS. Giga Rosa　修正版,ムムカ,sb,Expert,11.11%,36,58,33,297,JP,Theme,https://supermariomakerbookmark.nintendo.net/courses/64E4-0000-03DC-6028
DCF6-0000-03E4-BCF9,Falco: Bird of Prey,crashbashr,sb,Expert,2.57%,34,55,26,1012,US,Costume,https://supermariomakerbookmark.nintendo.net/courses/DCF6-0000-03E4-BCF9
3724-0000-03DE-2EF3,Vertical Horizon,ScottieFox,sw,Super Expert,2.03%,37,96,56,2763,US,---,https://supermariomakerbookmark.nintendo.net/courses/3724-0000-03DE-2EF3
D554-0000-03E8-F68F,MARIO IM OLYMP 1 !,Sir. Erz 2,sbu,Easy,46.94%,15,26,23,49,DE,---,https://supermariomakerbookmark.nintendo.net/courses/D554-0000-03E8-F68F
AA39-0000-03E7-0420,deep sea dive - limited O²,gecko,sb,Super Expert,0.90%,20,37,10,1113,US,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/AA39-0000-03E7-0420
210A-0000-03DA-4573,Challenge 3,Whizkid05,sw,Expert,2.63%,10,17,8,304,GB,---,https://supermariomakerbookmark.nintendo.net/courses/210A-0000-03DA-4573
DBD7-0000-03E7-433B,4ー船 コインたくさん宝船,スピラン♪☆なお☆,sbu,Normal,31.03%,18,29,18,58,JP,---,https://supermariomakerbookmark.nintendo.net/courses/DBD7-0000-03E7-433B
D45C-0000-03E5-23BC,Into the Hive,Kev,sb,Expert,2.19%,13,24,4,183,GB,---,https://supermariomakerbookmark.nintendo.net/courses/D45C-0000-03E5-23BC
0056-0000-03D5-C603,Doppeleinsさん　2Bさん　♪ほのか♪さん　THX,Sさん,sb3,Easy,23.28%,34,55,27,116,JP,---,https://supermariomakerbookmark.nintendo.net/courses/0056-0000-03D5-C603
0E06-0000-03C9-5E74,Prengkise Peak,He Honey,sw,Super Expert,0.15%,55,90,1,648,US,---,https://supermariomakerbookmark.nintendo.net/courses/0E06-0000-03C9-5E74
A31B-0000-03EB-3B21,旅全自動5　in飛行船の旅　次回は最終回です。,НάяもっさんНάя,sb,Normal,18.18%,8,15,10,55,JP,---,https://supermariomakerbookmark.nintendo.net/courses/A31B-0000-03EB-3B21
4349-0000-03EA-F2EF,NoToxic Frustration :Firts Kaizo,NoToxic★,sw,Super Expert,0.10%,8,36,3,2941,MX,---,https://supermariomakerbookmark.nintendo.net/courses/4349-0000-03EA-F2EF
36AC-0000-03E9-54C3,【ネタ】2つを組み合わせてみた,スピラン　やばす!!,sbu,Easy,90.48%,8,19,19,21,JP,---,https://supermariomakerbookmark.nintendo.net/courses/36AC-0000-03E9-54C3
91DB-0000-03E8-CB57,Bowser&#39;s Troop Factory,Tuumas,sb,Expert,11.94%,8,13,8,67,FI,---,https://supermariomakerbookmark.nintendo.net/courses/91DB-0000-03E8-CB57
0C15-0000-03E7-7DB4,SMM2-Sky-Coins needed-MP Versus,Fabjan,sbu,Expert,4.82%,16,28,16,332,GB,---,https://supermariomakerbookmark.nintendo.net/courses/0C15-0000-03E7-7DB4
D000-0000-03D8-6A56,DeeDee&#39;s World: Sky Climb-3,Kevin,sw,Easy,57.14%,8,13,12,21,US,Traditional,https://supermariomakerbookmark.nintendo.net/courses/D000-0000-03D8-6A56
7161-0000-03E3-FCF9,Heart of Clarkness,Clarkness,sw,Super Expert,0.85%,27,45,19,2242,US,---,https://supermariomakerbookmark.nintendo.net/courses/7161-0000-03E3-FCF9
EC64-0000-03DD-3325,Anutha TWIN VS JULEZ Race Level,chess_w_c,sw,Expert,4.26%,27,46,20,470,US,---,https://supermariomakerbookmark.nintendo.net/courses/EC64-0000-03DD-3325
803C-0000-03D0-D3BE,war is heck - a real rats tail,gecko,sb,Expert,3.80%,29,49,24,632,US,Theme,https://supermariomakerbookmark.nintendo.net/courses/803C-0000-03D0-D3BE
1E3B-0000-03CB-1CD2,コーネリア,けんたろうΣ,sb,Easy,75.00%,29,58,54,72,JP,---,https://supermariomakerbookmark.nintendo.net/courses/1E3B-0000-03CB-1CD2
97BE-0000-03E9-95F8,ωai式　改,G~さん,sb,Super Expert,0.24%,6,17,1,420,JP,---,https://supermariomakerbookmark.nintendo.net/courses/97BE-0000-03E9-95F8
8054-0000-03E7-57AC,1-5 Complex Simplicity - Raid,Devann,sb,Normal,35.00%,23,41,35,100,US,Traditional,https://supermariomakerbookmark.nintendo.net/courses/8054-0000-03E7-57AC
088C-0000-03E7-697F,anutha arship level,chess_w_c,sb,Expert,2.55%,10,28,11,431,US,---,https://supermariomakerbookmark.nintendo.net/courses/088C-0000-03E7-697F
4543-0000-03BC-F1B9,lvl 4 superjbizzle sunday twitch,chess_w_c,sb,Expert,1.13%,17,31,4,354,US,---,https://supermariomakerbookmark.nintendo.net/courses/4543-0000-03BC-F1B9
B562-0000-03D9-9284,FEE-FI-FO-FUM!,swivvvv,sb,Super Expert,3.04%,45,77,14,460,US,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/B562-0000-03D9-9284
E004-0000-03E2-06A7,The Excitebike Spikeamania !,Newt82 ★2★,sb,Easy,39.29%,29,53,33,84,US,---,https://supermariomakerbookmark.nintendo.net/courses/E004-0000-03E2-06A7
5097-0000-03E7-C6FD,R.O.B.&#39;s Consistent Speedjumps,crashbashr,sb,Super Expert,1.14%,26,69,26,2288,US,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/5097-0000-03E7-C6FD
B108-0000-03E8-5B07,【ロックマン･マリオ】タートルマンの武装飛行船,CWU-01P,sb,Normal,9.97%,41,74,33,331,JP,Autoscroll,https://supermariomakerbookmark.nintendo.net/courses/B108-0000-03E8-5B07
5A8B-0000-03EA-20F1,SMM2 is coming on June 28th,Laeticia,sb,Normal,7.75%,19,34,10,129,CA,---,https://supermariomakerbookmark.nintendo.net/courses/5A8B-0000-03EA-20F1
0157-0000-03BE-B8CE,ドアげー系！(難易度は、まあまあふつうです♪),spw-02,sb,Easy,27.02%,57,105,67,248,JP,---,https://supermariomakerbookmark.nintendo.net/courses/0157-0000-03BE-B8CE
CC3D-0000-03DC-C823,マリメ2にもいるかな~?このこ,ひーちゃんHB,sb,Normal,30.41%,47,96,66,217,JP,---,https://supermariomakerbookmark.nintendo.net/courses/CC3D-0000-03DC-C823
BFDD-0000-03D2-12D2,The Speed Run Mini Vol 6 !,Newt82 ★2★,sb,Easy,29.66%,41,77,43,145,US,---,https://supermariomakerbookmark.nintendo.net/courses/BFDD-0000-03D2-12D2
E298-0000-03D8-6B21,kaiju sky fortress: charity race,gecko,sb,Super Expert,1.20%,19,36,8,668,US,Theme,https://supermariomakerbookmark.nintendo.net/courses/E298-0000-03D8-6B21
4497-0000-03C1-EC47,Ahab beckons...,paradox,sb,Super Expert,1.79%,50,100,12,672,AU,---,https://supermariomakerbookmark.nintendo.net/courses/4497-0000-03C1-EC47
4E18-0000-03D5-134D,クッパ城建設中,なおしゃん,sb,Super Expert,1.82%,41,77,11,604,JP,---,https://supermariomakerbookmark.nintendo.net/courses/4E18-0000-03D5-134D
F448-0000-03D0-97ED,浮き輪マスター決定戦,G~さん,sb,Expert,4.11%,31,59,25,608,JP,---,https://supermariomakerbookmark.nintendo.net/courses/F448-0000-03D0-97ED
CE2C-0000-03D8-35AC,10秒　ヒロミＧＯ!          　　　,ピヨたろう,sb,Expert,3.09%,52,97,22,712,JP,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/CE2C-0000-03D8-35AC
DD30-0000-03BA-36BE,雲の上の散歩,なおしゃん,sb,Expert,5.52%,42,77,16,290,JP,---,https://supermariomakerbookmark.nintendo.net/courses/DD30-0000-03BA-36BE
3988-0000-03E1-F91D,一発マリオ　　ﾋｬｯﾊｰ！,さんぱつまる,sb,Super Expert,1.14%,29,54,9,787,JP,---,https://supermariomakerbookmark.nintendo.net/courses/3988-0000-03E1-F91D
B5C8-0000-03E2-DE71,リーダーへ　分かりました!1面でお願/いします!&gt;^_^&lt;,Z◇★けーた3ごう★,sb,Easy,33.33%,12,26,20,60,JP,---,https://supermariomakerbookmark.nintendo.net/courses/B5C8-0000-03E2-DE71
D9B7-0000-03DB-BF1B,mini course【#12】時間は短いですよ！慎重にね！,【1→2】rin♪,sb,Easy,40.91%,30,59,54,132,JP,---,https://supermariomakerbookmark.nintendo.net/courses/D9B7-0000-03DB-BF1B
1E8D-0000-03CE-BD42,♡ピースの角度は30°♡Let&#39;sらGo～♡がりマリオでJUMP,⊂  まさひろ  ⊃,sb,Expert,4.33%,44,85,25,577,JP,---,https://supermariomakerbookmark.nintendo.net/courses/1E8D-0000-03CE-BD42
2005-0000-03E1-0887,新元号　‘令和’発表｡ 管官房長衛官と共に～　ＳＰコース,あさひかんた,sb,Expert,4.08%,19,39,8,196,JP,---,https://supermariomakerbookmark.nintendo.net/courses/2005-0000-03E1-0887
DABC-0000-03DA-91BF,鍵P 　　　どちらかお選びください。,さんぱつまる,sb,Expert,2.35%,46,89,17,723,JP,---,https://supermariomakerbookmark.nintendo.net/courses/DABC-0000-03DA-91BF
218B-0000-03E4-E397,メットエアー3 buzzy beetle air ♪♪♪,メロディアイ4,sb,Expert,4.48%,20,39,21,469,JP,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/218B-0000-03E4-E397
64AD-0000-03E9-D79A,Nefarious: Mayapple&#39;s Escape!,Annim,sb,Easy,52.00%,7,16,13,25,US,---,https://supermariomakerbookmark.nintendo.net/courses/64AD-0000-03E9-D79A
38D3-0000-03E6-7C19,Pandora&#39;s happy little accident,DrgnPhrend,sb,Super Expert,0.34%,7,19,2,583,US,---,https://supermariomakerbookmark.nintendo.net/courses/38D3-0000-03E6-7C19
B36C-0000-03DD-C50D,Mutiny On the S.S. Wigglebeard,PopeDude,sb,Expert,4.24%,7,15,5,118,US,Theme,https://supermariomakerbookmark.nintendo.net/courses/B36C-0000-03DD-C50D
9465-0000-03D9-4C93,メタナイトの飛行船大撃墜!　keepA＋↑　これからもよろ!,ZXカービィ,sb,Easy,42.86%,14,26,18,42,JP,---,https://supermariomakerbookmark.nintendo.net/courses/9465-0000-03D9-4C93
BA57-0000-03D6-CAF5,The P-Run!!! 3 (Hard),Branfon,sb,Expert,2.80%,7,51,41,1462,MX,---,https://supermariomakerbookmark.nintendo.net/courses/BA57-0000-03D6-CAF5
C75B-0000-03A8-A935,Rampage!,DrgnPhrend,sb,Normal,13.48%,39,74,43,319,US,---,https://supermariomakerbookmark.nintendo.net/courses/C75B-0000-03A8-A935
